batch_id,variant,weight_profile,psi_lambda,psi_threshold,scenario,profile,runs,positive_runs,negative_runs,detected_true_positive_rate,on_time_true_positive_rate,missed_detection_rate,false_positive_rate,avg_lead_steps,median_lead_steps,min_lead_steps,max_lead_steps,avg_lag_steps
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.44,psi_corruption,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,2.3
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.46,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.46,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.46,async_message_loss,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,1.5
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.46,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.46,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.46,federation_bridge_stress,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,4.1
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.46,federation_cluster_attack,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.46,federation_cluster_attack,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.46,federation_cluster_attack,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,5.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.46,psi_corruption,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.46,psi_corruption,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.46,psi_corruption,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,3.6
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.48,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.48,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.48,async_message_loss,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,2.7
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.48,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.48,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.48,federation_bridge_stress,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,5.7
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.48,federation_cluster_attack,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.48,federation_cluster_attack,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.48,federation_cluster_attack,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,7.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.48,psi_corruption,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.48,psi_corruption,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.48,psi_corruption,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,5.3
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.5,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.5,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.5,async_message_loss,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,4.5
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.5,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.5,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.5,federation_bridge_stress,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,7.4
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.5,federation_cluster_attack,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.5,federation_cluster_attack,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.5,federation_cluster_attack,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,8.7
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.5,psi_corruption,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.5,psi_corruption,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.5,psi_corruption,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,7.9
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.52,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.52,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.52,async_message_loss,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,6.9
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.52,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.52,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.52,federation_bridge_stress,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,9.6
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.52,federation_cluster_attack,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.52,federation_cluster_attack,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.52,federation_cluster_attack,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,10.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.52,psi_corruption,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.52,psi_corruption,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.52,psi_corruption,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,10.3
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.54,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.54,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.54,async_message_loss,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,9.5
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.54,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.54,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.54,federation_bridge_stress,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,12.5
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.54,federation_cluster_attack,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.54,federation_cluster_attack,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.54,federation_cluster_attack,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,11.2
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.54,psi_corruption,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.54,psi_corruption,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.54,psi_corruption,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,11.9
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.56,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.56,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.56,async_message_loss,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,13.6
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.56,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.56,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.56,federation_bridge_stress,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,17.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.56,federation_cluster_attack,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.56,federation_cluster_attack,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.56,federation_cluster_attack,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,12.9
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.56,psi_corruption,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.56,psi_corruption,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.56,psi_corruption,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,13.3
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.58,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.58,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.58,async_message_loss,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,21.8
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.58,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.58,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.58,federation_bridge_stress,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,49.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.58,federation_cluster_attack,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.58,federation_cluster_attack,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.58,federation_cluster_attack,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,15.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.58,psi_corruption,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.58,psi_corruption,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.58,psi_corruption,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,15.2
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.6,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.6,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.6,async_message_loss,high_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.6,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.6,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.6,federation_bridge_stress,high_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.6,federation_cluster_attack,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.6,federation_cluster_attack,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.6,federation_cluster_attack,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,17.8
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.6,psi_corruption,low_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.6,psi_corruption,mid_stress,10,10,0,0.0,0.0,1.0,0.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_ablation,disturbance_heavy,0.1,0.6,psi_corruption,high_stress,10,10,0,1.0,0.0,0.0,0.0,0.0,0.0,,,18.1
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.1,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.1,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.1,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,31.4,31.0,29.0,33.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.1,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.1,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.1,federation_bridge_stress,high_stress,10,10,0,1.0,1.0,0.0,0.0,24.7,24.0,23.0,27.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.1,federation_cluster_attack,low_stress,10,10,0,1.0,1.0,0.0,0.0,97.2,98.0,92.0,99.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.1,federation_cluster_attack,mid_stress,10,10,0,1.0,1.0,0.0,0.0,65.9,66.0,62.0,67.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.1,federation_cluster_attack,high_stress,10,10,0,1.0,1.0,0.0,0.0,26.5,27.0,25.0,28.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.1,psi_corruption,low_stress,10,10,0,1.0,1.0,0.0,0.0,87.1,87.0,86.0,88.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.1,psi_corruption,mid_stress,10,10,0,1.0,1.0,0.0,0.0,59.9,60.0,57.0,61.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.1,psi_corruption,high_stress,10,10,0,1.0,1.0,0.0,0.0,24.6,24.0,23.0,27.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.12,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.12,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.12,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,31.4,31.0,29.0,33.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.12,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.12,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.12,federation_bridge_stress,high_stress,10,10,0,1.0,1.0,0.0,0.0,24.7,24.0,23.0,27.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.12,federation_cluster_attack,low_stress,10,10,0,1.0,1.0,0.0,0.0,97.2,98.0,92.0,99.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.12,federation_cluster_attack,mid_stress,10,10,0,1.0,1.0,0.0,0.0,65.9,66.0,62.0,67.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.12,federation_cluster_attack,high_stress,10,10,0,1.0,1.0,0.0,0.0,26.5,27.0,25.0,28.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.12,psi_corruption,low_stress,10,10,0,1.0,1.0,0.0,0.0,87.1,87.0,86.0,88.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.12,psi_corruption,mid_stress,10,10,0,1.0,1.0,0.0,0.0,59.9,60.0,57.0,61.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.12,psi_corruption,high_stress,10,10,0,1.0,1.0,0.0,0.0,24.6,24.0,23.0,27.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.14,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.14,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.14,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,31.4,31.0,29.0,33.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.14,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.14,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.14,federation_bridge_stress,high_stress,10,10,0,1.0,1.0,0.0,0.0,24.7,24.0,23.0,27.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.14,federation_cluster_attack,low_stress,10,10,0,1.0,1.0,0.0,0.0,97.2,98.0,92.0,99.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.14,federation_cluster_attack,mid_stress,10,10,0,1.0,1.0,0.0,0.0,65.9,66.0,62.0,67.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.14,federation_cluster_attack,high_stress,10,10,0,1.0,1.0,0.0,0.0,26.5,27.0,25.0,28.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.14,psi_corruption,low_stress,10,10,0,1.0,1.0,0.0,0.0,87.1,87.0,86.0,88.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.14,psi_corruption,mid_stress,10,10,0,1.0,1.0,0.0,0.0,59.9,60.0,57.0,61.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.14,psi_corruption,high_stress,10,10,0,1.0,1.0,0.0,0.0,24.6,24.0,23.0,27.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.16,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.16,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.16,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,31.4,31.0,29.0,33.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.16,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.16,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.16,federation_bridge_stress,high_stress,10,10,0,1.0,1.0,0.0,0.0,24.7,24.0,23.0,27.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.16,federation_cluster_attack,low_stress,10,10,0,1.0,1.0,0.0,0.0,97.2,98.0,92.0,99.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.16,federation_cluster_attack,mid_stress,10,10,0,1.0,1.0,0.0,0.0,65.9,66.0,62.0,67.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.16,federation_cluster_attack,high_stress,10,10,0,1.0,1.0,0.0,0.0,26.5,27.0,25.0,28.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.16,psi_corruption,low_stress,10,10,0,1.0,1.0,0.0,0.0,87.1,87.0,86.0,88.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.16,psi_corruption,mid_stress,10,10,0,1.0,1.0,0.0,0.0,59.9,60.0,57.0,61.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.16,psi_corruption,high_stress,10,10,0,1.0,1.0,0.0,0.0,24.6,24.0,23.0,27.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.18,async_message_loss,low_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.18,async_message_loss,mid_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.18,async_message_loss,high_stress,10,10,0,1.0,1.0,0.0,0.0,31.4,31.0,29.0,33.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.18,federation_bridge_stress,low_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.18,federation_bridge_stress,mid_stress,10,0,10,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.18,federation_bridge_stress,high_stress,10,10,0,1.0,1.0,0.0,0.0,24.7,24.0,23.0,27.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.18,federation_cluster_attack,low_stress,10,10,0,1.0,1.0,0.0,0.0,97.2,98.0,92.0,99.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.18,federation_cluster_attack,mid_stress,10,10,0,1.0,1.0,0.0,0.0,65.9,66.0,62.0,67.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.18,federation_cluster_attack,high_stress,10,10,0,1.0,1.0,0.0,0.0,26.5,27.0,25.0,28.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.18,psi_corruption,low_stress,10,10,0,1.0,1.0,0.0,0.0,87.1,87.0,86.0,88.0,0.0
grand_sim_v0_4,no_regime_renormalized,disturbance_heavy,0.1,0.18,psi_corruption,mid_stress,10,10,0,1.0,1.0,0.0,0.0,59.9,60.0,57.0,61.0,0.0
