topology,chain_length,k_D,k_C,k_T,intrinsic_decay,run_index,seed,failure_rate,affected_share,cascade_depth,sustained_failure_steps,time_to_collapse,propagated,last_affected_node,survival_cluster_sizes,spatial_distribution,edge_count
star,50,0.01,0.02,0.0,0.1,2,44,0.0,0.14285714285714285,45,8,5,0,45,7|5|12|4|1|10|4,hub_localized,49
star,50,0.01,0.02,0.0,0.1,3,45,0.0,0.14285714285714285,43,8,4,0,43,1|4|5|12|4|1|10|6,hub_localized,49
star,50,0.01,0.02,0.0,0.1,4,46,0.0,0.12244897959183673,49,8,5,0,49,4|5|17|1|10|6,hub_localized,49
star,50,0.01,0.02,0.0,0.1,5,47,0.0,0.14285714285714285,48,8,6,0,48,4|5|12|4|1|10|6|1,hub_localized,49
star,50,0.01,0.02,0.0,0.1,6,48,0.0,0.16326530612244897,47,8,5,0,47,3|5|12|4|1|10|5|2,hub_localized,49
star,50,0.01,0.02,0.0,0.1,7,49,0.0,0.12244897959183673,46,8,5,0,46,2|5|17|1|10|6|3,hub_localized,49
star,50,0.01,0.02,0.0,0.1,8,50,0.0,0.14285714285714285,45,8,5,0,45,1|5|12|4|1|10|6|4,hub_localized,49
star,50,0.01,0.02,0.0,0.1,9,51,0.0,0.10204081632653061,44,8,102,0,44,18|4|1|10|6|5,hub_localized,49
star,50,0.01,0.02,0.0,0.1,10,52,0.0,0.10204081632653061,43,8,102,0,43,18|4|1|10|6|6,hub_localized,49
star,50,0.01,0.02,0.0,0.1,11,53,0.0,0.12244897959183673,42,8,5,0,42,4|12|4|1|10|6|7,hub_localized,49
star,50,0.01,0.02,0.0,0.1,12,54,0.0,0.10204081632653061,41,8,102,0,41,16|4|1|10|6|8,hub_localized,49
star,50,0.01,0.02,0.0,0.1,13,55,0.0,0.10204081632653061,40,8,102,0,40,15|4|1|10|6|9,hub_localized,49
star,50,0.01,0.02,0.0,0.1,14,56,0.0,0.12244897959183673,39,8,6,0,39,1|12|4|1|10|6|10,hub_localized,49
star,50,0.01,0.02,0.0,0.1,15,57,0.0,0.10204081632653061,38,8,102,0,38,12|4|1|10|6|11,hub_localized,49
star,50,0.01,0.02,0.0,0.1,16,58,0.0,0.10204081632653061,37,8,102,0,37,12|4|1|10|6|12,hub_localized,49
star,50,0.01,0.02,0.0,0.1,17,59,0.0,0.10204081632653061,36,8,102,0,36,11|4|1|10|6|13,hub_localized,49
star,50,0.01,0.02,0.0,0.1,18,60,0.0,0.10204081632653061,35,8,102,0,35,10|4|1|10|6|14,hub_localized,49
star,50,0.01,0.02,0.0,0.1,19,61,0.0,0.10204081632653061,34,8,102,0,34,9|4|1|10|6|15,hub_localized,49
star,50,0.01,0.03,0.0,0.05,0,42,0.0,0.3673469387755102,49,12,4,1,49,4|3|2|2|1|2|4|1|4|3|5|1,hub_localized,49
star,50,0.01,0.03,0.0,0.05,1,43,0.0,0.3673469387755102,48,16,4,1,48,3|3|2|2|1|2|4|1|4|3|5|1|1,hub_localized,49
star,50,0.01,0.03,0.0,0.05,2,44,0.0,0.3673469387755102,49,11,4,1,49,2|3|5|1|7|1|3|3|5|1|1,hub_localized,49
star,50,0.01,0.03,0.0,0.05,3,45,0.0,0.3469387755102041,48,17,4,1,48,1|4|5|1|7|1|3|3|5|1|1|1,hub_localized,49
star,50,0.01,0.03,0.0,0.05,4,46,0.0,0.3469387755102041,49,28,4,1,49,3|5|1|4|2|1|4|3|5|3|1,hub_localized,49
star,50,0.01,0.03,0.0,0.05,5,47,0.0,0.3877551020408163,48,17,4,1,48,2|2|2|1|2|4|1|3|3|5|3|1|1,hub_localized,49
star,50,0.01,0.03,0.0,0.05,6,48,0.0,0.3673469387755102,47,11,4,1,47,3|5|1|2|4|1|3|3|5|1|1|1|2,hub_localized,49
star,50,0.01,0.03,0.0,0.05,7,49,0.0,0.3469387755102041,46,13,4,1,46,2|2|2|1|7|1|3|3|5|3|1|3,hub_localized,49
star,50,0.01,0.03,0.0,0.05,8,50,0.0,0.32653061224489793,45,11,4,1,45,1|2|2|1|7|1|4|3|5|3|1|4,hub_localized,49
star,50,0.01,0.03,0.0,0.05,9,51,0.0,0.3877551020408163,49,17,4,1,49,2|2|1|7|1|3|3|5|1|1|4,hub_localized,49
star,50,0.01,0.03,0.0,0.05,10,52,0.0,0.3673469387755102,48,11,5,1,48,2|2|1|2|1|2|1|4|3|5|3|1|4|1,hub_localized,49
star,50,0.01,0.03,0.0,0.05,11,53,0.0,0.3673469387755102,47,11,4,1,47,4|1|2|1|2|1|3|3|5|3|1|4|2,hub_localized,49
star,50,0.01,0.03,0.0,0.05,12,54,0.0,0.3469387755102041,46,17,5,1,46,2|1|2|4|1|4|3|5|1|1|1|4|3,hub_localized,49
star,50,0.01,0.03,0.0,0.05,13,55,0.0,0.32653061224489793,45,11,5,1,45,2|1|2|4|1|4|3|5|3|1|4|4,hub_localized,49
star,50,0.01,0.03,0.0,0.05,14,56,0.0,0.32653061224489793,44,11,4,1,44,1|1|2|4|1|4|3|5|3|1|4|5,hub_localized,49
star,50,0.01,0.03,0.0,0.05,15,57,0.0,0.32653061224489793,43,11,15,1,43,1|2|4|1|4|3|5|1|1|1|4|6,hub_localized,49
star,50,0.01,0.03,0.0,0.05,16,58,0.0,0.30612244897959184,42,11,15,1,42,1|2|4|1|4|3|5|3|1|4|7,hub_localized,49
star,50,0.01,0.03,0.0,0.05,17,59,0.0,0.30612244897959184,41,11,15,1,41,7|1|3|3|5|1|1|1|4|8,hub_localized,49
star,50,0.01,0.03,0.0,0.05,18,60,0.0,0.32653061224489793,48,11,14,1,48,2|4|1|4|3|5|1|1|1|4|7|1,hub_localized,49
star,50,0.01,0.03,0.0,0.05,19,61,0.0,0.3469387755102041,47,11,15,1,47,1|1|2|1|3|3|5|3|1|4|7|2,hub_localized,49
star,50,0.01,0.03,0.0,0.1,0,42,0.0,0.14285714285714285,46,9,4,0,46,4|4|5|12|4|1|10|3,hub_localized,49
star,50,0.01,0.03,0.0,0.1,1,43,0.0,0.14285714285714285,45,9,5,0,45,3|4|5|12|4|1|10|4,hub_localized,49
star,50,0.01,0.03,0.0,0.1,2,44,0.0,0.14285714285714285,45,10,5,0,45,7|5|12|4|1|10|4,hub_localized,49
star,50,0.01,0.03,0.0,0.1,3,45,0.0,0.14285714285714285,43,10,4,0,43,1|4|5|12|4|1|10|6,hub_localized,49
star,50,0.01,0.03,0.0,0.1,4,46,0.0,0.12244897959183673,49,8,5,0,49,4|5|17|1|10|6,hub_localized,49
star,50,0.01,0.03,0.0,0.1,5,47,0.0,0.14285714285714285,48,8,5,0,48,4|5|12|4|1|10|6|1,hub_localized,49
star,50,0.01,0.03,0.0,0.1,6,48,0.0,0.16326530612244897,47,8,5,0,47,3|5|12|4|1|10|5|2,hub_localized,49
star,50,0.01,0.03,0.0,0.1,7,49,0.0,0.14285714285714285,46,10,5,0,46,2|5|12|4|1|10|6|3,hub_localized,49
star,50,0.01,0.03,0.0,0.1,8,50,0.0,0.14285714285714285,45,8,5,0,45,7|12|4|1|10|5|4,hub_localized,49
star,50,0.01,0.03,0.0,0.1,9,51,0.0,0.12244897959183673,44,10,6,0,44,5|12|4|1|10|6|5,hub_localized,49
star,50,0.01,0.03,0.0,0.1,10,52,0.0,0.10204081632653061,43,8,102,0,43,18|4|1|10|6|6,hub_localized,49
star,50,0.01,0.03,0.0,0.1,11,53,0.0,0.12244897959183673,42,8,5,0,42,4|12|4|1|10|6|7,hub_localized,49
star,50,0.01,0.03,0.0,0.1,12,54,0.0,0.10204081632653061,41,10,102,0,41,16|4|1|10|6|8,hub_localized,49
star,50,0.01,0.03,0.0,0.1,13,55,0.0,0.12244897959183673,40,8,48,0,40,12|2|4|1|10|6|9,hub_localized,49
star,50,0.01,0.03,0.0,0.1,14,56,0.0,0.12244897959183673,39,8,5,0,39,1|12|4|1|10|6|10,hub_localized,49
star,50,0.01,0.03,0.0,0.1,15,57,0.0,0.10204081632653061,38,10,102,0,38,12|4|1|10|6|11,hub_localized,49
star,50,0.01,0.03,0.0,0.1,16,58,0.0,0.10204081632653061,37,8,102,0,37,12|4|1|10|6|12,hub_localized,49
star,50,0.01,0.03,0.0,0.1,17,59,0.0,0.10204081632653061,36,10,102,0,36,11|4|1|10|6|13,hub_localized,49
star,50,0.01,0.03,0.0,0.1,18,60,0.0,0.10204081632653061,35,8,102,0,35,10|4|1|10|6|14,hub_localized,49
star,50,0.01,0.03,0.0,0.1,19,61,0.0,0.12244897959183673,34,8,102,0,34,9|4|1|10|5|15,hub_localized,49
random-sparse,50,0.01,0.02,0.0,0.05,0,42,0.0,0.3673469387755102,49,11,4,1,49,4|3|2|2|1|2|4|1|4|3|5|1,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.05,1,43,0.0,0.32653061224489793,46,11,4,1,46,3|4|5|1|2|4|1|3|3|5|3,network_wide,125
random-sparse,50,0.01,0.02,0.0,0.05,2,44,0.0,0.3469387755102041,49,11,4,1,49,2|3|5|1|2|4|1|4|3|5|3,network_wide,133
random-sparse,50,0.01,0.02,0.0,0.05,3,45,0.0,0.32653061224489793,48,11,4,1,48,1|4|5|1|2|4|1|4|3|5|3|1,network_wide,120
random-sparse,50,0.01,0.02,0.0,0.05,4,46,0.0,0.3469387755102041,49,28,4,1,49,3|5|1|2|4|1|4|3|5|3|1,network_wide,123
random-sparse,50,0.01,0.02,0.0,0.05,5,47,0.0,0.32653061224489793,48,11,4,1,48,3|5|1|2|4|1|4|3|5|3|1|1,network_wide,125
random-sparse,50,0.01,0.02,0.0,0.05,6,48,0.0,0.32653061224489793,47,11,4,1,47,3|5|1|2|4|1|4|3|5|3|1|2,network_wide,111
random-sparse,50,0.01,0.02,0.0,0.05,7,49,0.0,0.3877551020408163,46,11,4,1,46,2|2|2|1|2|4|1|3|3|1|3|3|1|3,network_wide,116
