topology,chain_length,k_D,k_C,k_T,activation_threshold,deactivation_threshold,propagation_exponent,neighbor_feedback_strength,intrinsic_decay,run_index,seed,failure_rate,affected_share,cascade_depth,sustained_failure_steps,time_to_collapse,propagated,last_affected_node,survival_cluster_sizes,spatial_distribution,edge_count
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.11,44,86,0.0,0.10204081632653061,42,8,4,0,42,2|5|17|14|7,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.11,45,87,0.0,0.10204081632653061,41,8,1,0,41,1|5|17|14|8,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.11,46,88,0.0,0.061224489795918366,40,4,113,0,40,5|32|9,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.11,47,89,0.0,0.061224489795918366,39,4,3,0,39,5|17|14|10,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.11,48,90,0.0,0.08163265306122448,49,7,1,0,49,5|17|14|10,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.11,49,91,0.0,0.08163265306122448,48,7,1,0,48,4|17|14|10|1,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,0,42,0.0,0.10204081632653061,47,8,5,0,47,14|12|6|10|2,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,1,43,0.0,0.08163265306122448,46,8,103,0,46,26|6|10|3,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,2,44,0.0,0.08163265306122448,45,8,103,0,45,26|6|10|4,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,3,45,0.0,0.10204081632653061,44,8,5,0,44,12|12|6|10|5,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,4,46,0.0,0.10204081632653061,49,8,103,0,49,24|6|10|5,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,5,47,0.0,0.10204081632653061,48,8,103,0,48,22|6|10|5|1,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,6,48,0.0,0.12244897959183673,47,8,5,0,47,9|12|6|10|5|2,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,7,49,0.0,0.10204081632653061,46,8,103,0,46,20|6|10|5|3,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,8,50,0.0,0.10204081632653061,45,8,103,0,45,20|6|10|5|4,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,9,51,0.0,0.10204081632653061,44,8,103,0,44,19|6|10|5|5,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,10,52,0.0,0.10204081632653061,43,8,103,0,43,18|6|10|5|6,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,11,53,0.0,0.10204081632653061,42,8,103,0,42,16|6|10|5|7,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,12,54,0.0,0.10204081632653061,41,8,103,0,41,16|6|10|5|8,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,13,55,0.0,0.10204081632653061,40,8,103,0,40,14|6|10|5|9,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,14,56,0.0,0.10204081632653061,39,8,103,0,39,14|6|10|5|10,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,15,57,0.0,0.10204081632653061,38,8,103,0,38,12|6|10|5|11,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,16,58,0.0,0.10204081632653061,37,8,103,0,37,12|6|10|5|12,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,17,59,0.0,0.10204081632653061,36,8,103,0,36,10|6|10|5|13,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,18,60,0.0,0.10204081632653061,35,8,103,0,35,10|6|10|5|14,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,19,61,0.0,0.10204081632653061,34,8,103,0,34,9|6|10|5|15,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,20,62,0.0,0.10204081632653061,33,8,103,0,33,8|6|10|5|16,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,21,63,0.0,0.10204081632653061,32,8,103,0,32,7|6|10|5|17,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,22,64,0.0,0.12244897959183673,49,8,1,0,49,6|6|10|5|17,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,23,65,0.0,0.12244897959183673,48,8,4,0,48,5|6|10|5|17|1,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,24,66,0.0,0.12244897959183673,47,8,4,0,47,4|6|10|5|17|2,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,25,67,0.0,0.12244897959183673,46,8,1,0,46,2|6|10|5|17|3,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,26,68,0.0,0.12244897959183673,45,8,1,0,45,1|6|10|5|17|4,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,27,69,0.0,0.12244897959183673,44,8,1,0,44,1|6|10|5|17|5,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,28,70,0.0,0.10204081632653061,43,8,1,0,43,6|10|5|17|6,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,29,71,0.0,0.10204081632653061,42,8,4,0,42,5|10|5|17|7,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,30,72,0.0,0.10204081632653061,41,8,1,0,41,5|10|5|17|8,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,31,73,0.0,0.10204081632653061,40,8,4,0,40,4|10|5|17|9,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,32,74,0.0,0.10204081632653061,39,8,1,0,39,3|10|5|17|10,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,33,75,0.0,0.10204081632653061,38,8,1,0,38,1|10|5|17|11,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,34,76,0.0,0.10204081632653061,37,8,1,0,37,1|10|5|17|12,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,35,77,0.0,0.08163265306122448,36,8,1,0,36,10|5|17|13,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,36,78,0.0,0.08163265306122448,35,8,1,0,35,9|5|17|14,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,37,79,0.0,0.10204081632653061,49,8,1,0,49,9|5|17|14,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,38,80,0.0,0.08163265306122448,48,8,113,0,48,8|5|32|1,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,39,81,0.0,0.10204081632653061,47,8,1,0,47,7|5|17|14|2,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,40,82,0.0,0.08163265306122448,46,8,113,0,46,5|5|32|3,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,41,83,0.0,0.10204081632653061,45,8,1,0,45,5|5|17|14|4,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,42,84,0.0,0.10204081632653061,44,8,4,0,44,3|5|17|14|5,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,43,85,0.0,0.10204081632653061,43,8,1,0,43,2|5|17|14|6,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,44,86,0.0,0.10204081632653061,42,8,4,0,42,2|5|17|14|7,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,45,87,0.0,0.10204081632653061,41,8,1,0,41,1|5|17|14|8,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,46,88,0.0,0.061224489795918366,40,4,113,0,40,5|32|9,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,47,89,0.0,0.061224489795918366,39,4,3,0,39,5|17|14|10,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,48,90,0.0,0.08163265306122448,49,7,1,0,49,5|17|14|10,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.112,49,91,0.0,0.08163265306122448,48,7,1,0,48,4|17|14|10|1,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,0,42,0.0,0.10204081632653061,47,8,5,0,47,14|12|6|10|2,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,1,43,0.0,0.08163265306122448,46,8,103,0,46,26|6|10|3,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,2,44,0.0,0.08163265306122448,45,8,103,0,45,26|6|10|4,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,3,45,0.0,0.10204081632653061,44,8,5,0,44,12|12|6|10|5,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,4,46,0.0,0.08163265306122448,43,8,103,0,43,24|6|10|6,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,5,47,0.0,0.08163265306122448,42,8,103,0,42,22|6|10|7,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,6,48,0.0,0.08163265306122448,41,8,103,0,41,22|6|10|8,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,7,49,0.0,0.08163265306122448,40,8,103,0,40,20|6|10|9,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,8,50,0.0,0.08163265306122448,39,8,103,0,39,20|6|10|10,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,9,51,0.0,0.08163265306122448,38,8,103,0,38,19|6|10|11,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,10,52,0.0,0.08163265306122448,37,8,103,0,37,18|6|10|12,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,11,53,0.0,0.08163265306122448,36,8,103,0,36,16|6|10|13,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,12,54,0.0,0.08163265306122448,35,8,103,0,35,16|6|10|14,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,13,55,0.0,0.08163265306122448,34,8,103,0,34,14|6|10|15,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,14,56,0.0,0.08163265306122448,33,8,103,0,33,14|6|10|16,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,15,57,0.0,0.08163265306122448,32,8,103,0,32,12|6|10|17,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,16,58,0.0,0.08163265306122448,31,8,103,0,31,12|6|10|18,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,17,59,0.0,0.08163265306122448,30,8,103,0,30,10|6|10|19,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,18,60,0.0,0.08163265306122448,29,8,103,0,29,10|6|10|20,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,19,61,0.0,0.08163265306122448,28,8,103,0,28,9|6|10|21,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,20,62,0.0,0.08163265306122448,27,8,103,0,27,8|6|10|22,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,21,63,0.0,0.08163265306122448,26,8,103,0,26,7|6|10|23,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,22,64,0.0,0.10204081632653061,49,8,1,0,49,6|6|10|23,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,23,65,0.0,0.10204081632653061,48,8,4,0,48,5|6|10|23|1,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,24,66,0.0,0.10204081632653061,47,8,4,0,47,4|6|10|23|2,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,25,67,0.0,0.10204081632653061,46,8,1,0,46,2|6|10|23|3,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,26,68,0.0,0.10204081632653061,45,8,1,0,45,1|6|10|23|4,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,27,69,0.0,0.10204081632653061,44,8,1,0,44,1|6|10|23|5,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,28,70,0.0,0.08163265306122448,43,8,1,0,43,6|10|23|6,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,29,71,0.0,0.08163265306122448,42,8,4,0,42,5|10|23|7,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,30,72,0.0,0.08163265306122448,41,8,1,0,41,5|10|23|8,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,31,73,0.0,0.08163265306122448,40,8,4,0,40,4|10|23|9,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,32,74,0.0,0.08163265306122448,39,8,1,0,39,3|10|23|10,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,33,75,0.0,0.08163265306122448,38,8,1,0,38,1|10|23|11,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,34,76,0.0,0.08163265306122448,37,8,1,0,37,1|10|23|12,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,35,77,0.0,0.061224489795918366,36,8,1,0,36,10|23|13,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,36,78,0.0,0.061224489795918366,35,8,1,0,35,9|23|14,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,37,79,0.0,0.08163265306122448,49,8,1,0,49,9|23|14,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,38,80,0.0,0.061224489795918366,48,8,113,0,48,8|38|1,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,39,81,0.0,0.08163265306122448,47,8,1,0,47,7|23|14|2,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,40,82,0.0,0.061224489795918366,46,8,113,0,46,5|38|3,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,41,83,0.0,0.08163265306122448,45,8,1,0,45,5|23|14|4,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,42,84,0.0,0.08163265306122448,44,8,4,0,44,3|23|14|5,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,43,85,0.0,0.08163265306122448,43,8,1,0,43,2|23|14|6,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,44,86,0.0,0.08163265306122448,42,8,4,0,42,2|23|14|7,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,45,87,0.0,0.08163265306122448,41,8,1,0,41,1|23|14|8,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,46,88,0.0,0.04081632653061224,40,4,113,0,40,38|9,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,47,89,0.0,0.04081632653061224,39,4,3,0,39,23|14|10,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,48,90,0.0,0.061224489795918366,49,7,1,0,49,23|14|10,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.114,49,91,0.0,0.061224489795918366,48,7,1,0,48,22|14|10|1,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,0,42,0.0,0.061224489795918366,47,7,128,0,47,27|17|2,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,1,43,0.0,0.061224489795918366,46,7,128,0,46,26|17|3,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,2,44,0.0,0.061224489795918366,45,7,128,0,45,26|17|4,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,3,45,0.0,0.061224489795918366,44,7,128,0,44,25|17|5,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,4,46,0.0,0.061224489795918366,43,7,128,0,43,24|17|6,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,5,47,0.0,0.061224489795918366,42,7,128,0,42,22|17|7,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,6,48,0.0,0.061224489795918366,41,7,128,0,41,22|17|8,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,7,49,0.0,0.061224489795918366,40,7,128,0,40,20|17|9,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,8,50,0.0,0.061224489795918366,39,7,128,0,39,20|17|10,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,9,51,0.0,0.061224489795918366,38,7,128,0,38,19|17|11,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,10,52,0.0,0.061224489795918366,37,7,128,0,37,18|17|12,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,11,53,0.0,0.061224489795918366,36,7,128,0,36,16|17|13,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,12,54,0.0,0.061224489795918366,35,7,128,0,35,16|17|14,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,13,55,0.0,0.061224489795918366,34,7,128,0,34,14|17|15,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,14,56,0.0,0.061224489795918366,33,7,128,0,33,14|17|16,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,15,57,0.0,0.061224489795918366,32,7,128,0,32,12|17|17,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,16,58,0.0,0.061224489795918366,31,7,128,0,31,12|17|18,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,17,59,0.0,0.061224489795918366,30,7,128,0,30,10|17|19,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,18,60,0.0,0.061224489795918366,29,7,128,0,29,10|17|20,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,19,61,0.0,0.061224489795918366,28,7,128,0,28,9|17|21,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,20,62,0.0,0.061224489795918366,27,7,128,0,27,8|17|22,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,21,63,0.0,0.061224489795918366,26,7,128,0,26,7|17|23,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,22,64,0.0,0.08163265306122448,49,7,1,0,49,6|17|23,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,23,65,0.0,0.08163265306122448,48,7,4,0,48,5|17|23|1,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,24,66,0.0,0.061224489795918366,23,7,128,0,23,4|17|26,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,25,67,0.0,0.08163265306122448,46,7,1,0,46,2|17|23|3,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,26,68,0.0,0.08163265306122448,45,7,1,0,45,1|17|23|4,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,27,69,0.0,0.08163265306122448,44,7,1,0,44,1|17|23|5,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,28,70,0.0,0.061224489795918366,43,7,1,0,43,17|23|6,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,29,71,0.0,0.04081632653061224,18,7,128,0,18,16|31,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,30,72,0.0,0.061224489795918366,41,7,1,0,41,16|23|8,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,31,73,0.0,0.061224489795918366,40,7,4,0,40,15|23|9,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,32,74,0.0,0.061224489795918366,39,7,1,0,39,14|23|10,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,33,75,0.0,0.061224489795918366,38,7,1,0,38,12|23|11,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,34,76,0.0,0.061224489795918366,37,7,1,0,37,12|23|12,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,35,77,0.0,0.061224489795918366,36,7,1,0,36,11|23|13,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,36,78,0.0,0.061224489795918366,35,7,1,0,35,10|23|14,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,37,79,0.0,0.08163265306122448,49,7,1,0,49,9|23|14,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,38,80,0.0,0.061224489795918366,48,7,113,0,48,8|38|1,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,39,81,0.0,0.08163265306122448,47,7,1,0,47,7|23|14|2,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,40,82,0.0,0.061224489795918366,46,7,113,0,46,5|38|3,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,41,83,0.0,0.08163265306122448,45,7,1,0,45,5|23|14|4,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,42,84,0.0,0.08163265306122448,44,7,4,0,44,3|23|14|5,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,43,85,0.0,0.08163265306122448,43,7,1,0,43,2|23|14|6,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,44,86,0.0,0.08163265306122448,42,7,4,0,42,2|23|14|7,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,45,87,0.0,0.08163265306122448,41,7,1,0,41,1|23|14|8,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,46,88,0.0,0.04081632653061224,40,4,113,0,40,38|9,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,47,89,0.0,0.04081632653061224,39,4,3,0,39,23|14|10,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,48,90,0.0,0.061224489795918366,49,7,1,0,49,23|14|10,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.116,49,91,0.0,0.061224489795918366,48,7,1,0,48,22|14|10|1,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.118,0,42,0.0,0.061224489795918366,47,7,128,0,47,27|17|2,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.118,1,43,0.0,0.061224489795918366,46,7,128,0,46,26|17|3,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.118,2,44,0.0,0.061224489795918366,45,7,128,0,45,26|17|4,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.118,3,45,0.0,0.061224489795918366,44,7,128,0,44,25|17|5,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.118,4,46,0.0,0.061224489795918366,43,7,128,0,43,24|17|6,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.118,5,47,0.0,0.061224489795918366,42,7,128,0,42,22|17|7,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.118,6,48,0.0,0.061224489795918366,41,7,128,0,41,22|17|8,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.118,7,49,0.0,0.061224489795918366,40,7,128,0,40,20|17|9,hub_localized,1225
fully-connected,50,0.01,0.02,0.0,0.2,0.1,3.0,0.3,0.118,8,50,0.0,0.061224489795918366,39,7,128,0,39,20|17|10,hub_localized,1225
